Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%)
2022,46380,65640,25640,Lakeside College,Pakenham,VIC,3810,Independent,Combined,School Single Entity,Individual Reporting,http://www.lakeside.vic.edu.au,"Lutheran Education Victoria, Tasmania & New South Wales",https://www.levnt.edu.au/,Prep-12,Major Cities,1029,60,22,35,26,18,41,35.7,20,14.3,503,275,228,503,2,38,62,0
2022,46382,66868,26868,Beechworth Montessori School,Beechworth,VIC,3747,Independent,Primary,School Single Entity,Individual Reporting,http://www.bms.vic.edu.au/,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-6,Inner Regional,1095,83,6,14,38,43,9,5.8,9,6.8,95,38,57,95,2,1,99,0
2022,46383,67586,27586,Balcombe Grammar School,Mount Martha,VIC,3934,Independent,Combined,School Single Entity,Individual Reporting,http://www.balcombegrammar.vic.edu.au,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-12,Major Cities,1098,84,5,20,39,37,83,70.5,50,35.4,934,454,480,934,1,5,94,1
2022,46384,66580,26580,Ballarat Christian College,Sebastopol,VIC,3356,Independent,Combined,School Single Entity,Individual Reporting,http://www.balcc.vic.edu.au,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-12,Inner Regional,1042,65,22,27,27,24,43,33,22,15.7,300,141,159,299.2,1,23,77,0
2022,46385,68136,28136,Hume Anglican Grammar,Mickleham,VIC,3064,Independent,Combined,School Head Campus,Rolled Reporting,http://www.humegrammar.vic.edu.au,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-12,Major Cities,1089,82,5,20,43,32,126,120.6,74,64,2002,994,1008,2002,0,82,18,0
2022,46387,68082,28082,Lighthouse Christian College Cranbourne,Cranbourne,VIC,3977,Independent,Combined,School Single Entity,Individual Reporting,http://lighthousecranbourne.vic.edu.au,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-12,Major Cities,1087,81,10,21,34,35,52,47.3,65,54.1,1025,488,537,1023.4,0,93,0,7
2022,46388,65990,25990,Geelong Lutheran College,Armstrong Creek,VIC,3217,Independent,Combined,School Single Entity,Individual Reporting,https://www.glc.vic.edu.au/,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-12,Major Cities,1094,83,8,22,34,36,70,60.6,41,29.1,818,387,431,818,1,18,82,0
2022,46389,86888,28542,Daylesford Dharma School,Daylesford,VIC,3460,Independent,Primary,School Single Entity,Individual Reporting,http://www.dharmaschool.com.au,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-6,Inner Regional,1062,73,13,29,31,26,6,3.4,6,2.8,35,23,12,35,0,6,94,0
2022,46390,68556,28556,Al Siraat College,Epping,VIC,3076,Independent,Combined,School Single Entity,Individual Reporting,http://www.alsiraat.vic.edu.au,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-12,Major Cities,1048,68,19,25,35,22,104,96.4,64,55.2,1138,592,546,1138,0,96,4,0
2022,46391,68672,28672,Woodleigh School,Langwarrin South,VIC,3911,Independent,Combined,School Head Campus,Rolled Reporting,http://www.woodleigh.vic.edu.au,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-12,Major Cities,1111,87,4,17,36,44,123,108,68,58.7,926,405,521,926,1,12,88,0
2022,46395,86831,28869,Heritage College Knox,The Basin,VIC,3156,Independent,Primary,School Single Entity,Individual Reporting,http://www.heritage.vic.edu.au,Independent Schools Victoria,https://www.is.vic.edu.au,Prep-8,Major Cities,1038,64,18,36,27,19,12,8.9,13,9.4,92,44,48,91.4,2,5,95,0
2022,46396,51964,11964,Allora P-10 State School,Allora,QLD,4362,Government,Combined,School Single Entity,Individual Reporting,http://www.allorass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-10,Inner Regional,950,25,49,31,17,3,19,16.6,18,12.1,229,113,116,229,15,3,97,0
2022,46397,51173,11173,Bald Hills State School,Bald Hills,QLD,4036,Government,Primary,School Single Entity,Individual Reporting,http://www.baldhillss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1030,61,20,33,31,17,45,39.7,30,18.3,616,290,326,616,4,19,81,0
2022,46398,51550,11550,Beenleigh State School,Beenleigh,QLD,4207,Government,Primary,School Single Entity,Individual Reporting,http://www.beenleighss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,927,17,55,30,12,3,36,32.3,24,15.1,411,201,210,411,17,21,79,0
2022,46399,51251,11251,Yeronga State School,Yeronga,QLD,4104,Government,Primary,School Single Entity,Individual Reporting,http://www.yerongass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1114,88,7,16,27,50,68,56.7,57,29.5,744,352,392,744,2,27,62,11
2022,46400,52985,12985,Bowen State School,Bowen,QLD,4805,Government,Primary,School Single Entity,Individual Reporting,http://www.bowenss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Outer Regional,920,15,45,34,15,5,33,29.5,19,13.6,405,190,215,405,29,10,90,0
2022,46401,44875,4875,Windsor State School,Windsor,QLD,4030,Government,Primary,School Single Entity,Individual Reporting,http://www.windsorss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1146,94,4,11,25,60,48,44.1,36,22.5,695,360,335,695,2,15,85,0
2022,46402,51202,11202,Toowong State School,Toowong,QLD,4066,Government,Primary,School Single Entity,Individual Reporting,http://www.toowongss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1130,91,5,11,28,56,43,31.5,46,25.6,397,206,191,397,3,44,56,0
2022,46403,51208,11208,Brookfield State School,Brookfield,QLD,4069,Government,Primary,School Single Entity,Individual Reporting,http://www.brookfieldss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1170,98,1,7,25,67,41,31.7,18,12.9,486,258,228,485.4,0,12,88,0
2022,46404,45789,5789,Bulimba State School,Bulimba,QLD,4171,Government,Primary,School Single Entity,Individual Reporting,http://www.bulimbass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1133,92,3,12,31,54,52,45.5,31,18.9,727,346,381,726.4,2,19,81,0
2022,46405,52763,12763,Bundaberg Central State School,Bundaberg Central,QLD,4670,Government,Primary,School Single Entity,Individual Reporting,http://www.bundabergcentralss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,860,5,77,16,6,1,11,7.5,9,5.2,58,26,32,58,12,8,92,0
2022,46406,51674,11674,Bundamba State School,Bundamba,QLD,4304,Government,Primary,School Single Entity,Individual Reporting,http://www.bundambass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,908,12,58,30,11,1,36,31.6,24,16.1,454,222,232,454,20,22,78,0
2022,46407,52815,12815,Calliope State School,Calliope,QLD,4680,Government,Primary,School Single Entity,Individual Reporting,http://www.calliopess.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,932,18,52,32,14,2,44,41.3,22,14.9,606,317,289,606,17,3,97,0
2022,46408,54452,14452,Clermont State School,Clermont,QLD,4721,Government,Primary,School Single Entity,Individual Reporting,http://www.clermontss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Remote,954,26,49,33,14,5,16,16,11,7.7,202,99,103,202,8,3,97,0
2022,46409,51348,11348,Cleveland State School,Cleveland,QLD,4163,Government,Primary,School Single Entity,Individual Reporting,http://www.clevelandss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1006,49,29,35,22,15,46,40.2,29,19,596,293,303,596,7,15,85,0
2022,46410,51353,11353,Ormiston State School,Ormiston,QLD,4160,Government,Primary,School Single Entity,Individual Reporting,http://www.ormistonss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1055,71,13,31,32,25,43,36.9,19,13.5,555,249,306,555,4,15,85,0
2022,46411,52178,12178,Condamine State School,Condamine,QLD,4416,Government,Primary,School Single Entity,Individual Reporting,http://www.condaminess.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Outer Regional,1023,57,25,21,36,18,3,2.4,5,2.4,23,8,15,23,4,0,100,0
2022,46412,51264,11264,Acacia Ridge State School,Acacia Ridge,QLD,4110,Government,Primary,School Single Entity,Individual Reporting,http://www.acaciaridgess.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,921,15,55,27,14,4,30,27.7,27,18.6,316,149,167,315.4,14,39,60,1
2022,46413,52239,12239,Mitchell State School,Mitchell,QLD,4465,Government,Combined,School Single Entity,Individual Reporting,http://www.mitchellss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-10,Very Remote,856,5,62,26,11,1,13,11.9,13,9.2,109,50,59,109,36,1,99,0
2022,46414,52028,12028,Dalby State School,Dalby,QLD,4405,Government,Primary,School Single Entity,Individual Reporting,http://www.dalbyss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,928,17,51,29,13,6,44,38.9,30,19,552,275,277,552,21,6,94,0
2022,46415,51957,11957,Ramsay State School,Ramsay,QLD,4358,Government,Primary,School Single Entity,Individual Reporting,http://www.ramsayss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,1039,64,13,33,34,20,5,3.6,8,3.4,44,21,23,44,11,2,98,0
2022,46417,51911,11911,Drayton State School,Drayton,QLD,4350,Government,Primary,School Single Entity,Individual Reporting,http://www.draytonss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,976,36,35,38,20,7,20,17.7,15,9.3,216,110,106,216,12,6,94,0
2022,46418,52884,12884,Coowonga State School,Coowonga,QLD,4702,Government,Primary,School Single Entity,Individual Reporting,http://www.coowongass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,976,36,41,24,21,14,3,1.8,5,1.9,21,9,12,21,5,0,100,0
2022,46419,51134,11134,Hendra State School,Hendra,QLD,4011,Government,Primary,School Single Entity,Individual Reporting,http://www.hendrass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,996,45,33,33,25,9,5,3.5,6,2.6,34,16,18,34,3,29,71,0
2022,46420,51297,11297,Eight Mile Plains State School,Eight Mile Plains,QLD,4113,Government,Primary,School Single Entity,Individual Reporting,http://www.eightmileplainsss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1035,63,22,26,28,24,33,29.5,24,15,338,161,177,338,4,50,50,0
2022,46421,51174,11174,Enoggera State School,Enoggera,QLD,4051,Government,Primary,School Single Entity,Individual Reporting,http://www.enoggerass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1113,88,8,17,26,49,28,23.4,17,10.7,330,181,149,330,3,24,76,0
2022,46422,51211,11211,Fig Tree Pocket State School,Fig Tree Pocket,QLD,4069,Government,Primary,School Single Entity,Individual Reporting,http://www.figtreepocketss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1169,98,1,6,24,70,39,31.5,24,13.2,516,251,265,516,1,29,71,0
2022,46424,52699,12699,Albert State School,Maryborough,QLD,4650,Government,Primary,School Single Entity,Individual Reporting,http://www.albertss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,875,7,74,22,3,1,8,6.9,10,7.2,125,54,71,125,21,2,98,0
2022,46425,51559,11559,Woongoolba State School,Woongoolba,QLD,4207,Government,Primary,School Single Entity,Individual Reporting,http://www.woongoolbass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,968,32,44,36,16,4,21,15.1,13,8.9,228,124,104,228,7,3,97,0
2022,46426,51966,11966,Freestone State School,Freestone,QLD,4370,Government,Primary,School Single Entity,Individual Reporting,http://www.freestoness.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,1006,49,35,42,13,10,4,2.5,8,3.1,22,6,16,22,0,4,96,0
2022,46427,51877,11877,Gatton State School,Gatton,QLD,4343,Government,Primary,School Single Entity,Individual Reporting,http://www.gattonss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,910,12,64,23,10,3,36,33.3,37,23.6,437,190,247,437,11,26,74,1
2022,46428,52683,12683,Gayndah State School,Gayndah,QLD,4625,Government,Primary,School Single Entity,Individual Reporting,http://www.gayndahss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Outer Regional,900,11,56,27,13,4,9,7.7,17,8.1,127,55,72,127,32,4,96,0
2022,46429,51137,11137,Nundah State School,Nundah,QLD,4012,Government,Primary,School Single Entity,Individual Reporting,http://www.nundahss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1090,82,10,19,30,41,56,49,29,17.1,714,354,360,713.4,3,32,68,0
2022,46430,52817,12817,Gladstone Central State School,Gladstone Central,QLD,4680,Government,Primary,School Single Entity,Individual Reporting,http://www.gladstonecentralss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,1004,48,29,34,22,15,24,20.9,16,10.9,349,181,168,349,10,14,86,0
2022,46431,51666,11666,Goodna State School,Goodna,QLD,4300,Government,Primary,School Single Entity,Individual Reporting,http://www.goodnass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,914,13,62,23,11,3,52,49.7,40,27.4,713,325,388,713,16,49,51,0
2022,46432,51990,11990,Goondiwindi State School,Goondiwindi,QLD,4390,Government,Primary,School Single Entity,Individual Reporting,http://www.goondiwindiss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Outer Regional,935,20,47,31,15,7,37,31.4,20,13.7,407,182,225,407,21,11,89,0
2022,46433,52871,12871,Gracemere State School,Gracemere,QLD,4702,Government,Primary,School Single Entity,Individual Reporting,http://www.gracemeress.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,920,15,54,32,10,3,20,19,17,11.4,271,143,128,271,23,5,95,0
2022,46434,52360,12360,Gympie Central State School,Gympie,QLD,4570,Government,Primary,School Single Entity,Individual Reporting,http://www.gympiecentralss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,945,23,52,31,11,6,11,9.5,14,8.2,121,64,57,121,17,5,95,0
2022,46435,51570,11570,Gilston State School,Gilston,QLD,4211,Government,Primary,School Single Entity,Individual Reporting,http://www.gilstonss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1024,58,18,41,29,11,38,33.9,22,14.2,541,247,294,541,4,7,93,0
2022,46436,52462,12462,One Mile State School,Gympie,QLD,4570,Government,Primary,School Single Entity,Individual Reporting,http://www.onemiless.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,953,26,46,32,16,7,31,28,20,13.5,382,182,200,382,14,4,96,0
2022,46437,51893,11893,Helidon State School,Helidon,QLD,4344,Government,Primary,School Single Entity,Individual Reporting,http://www.helidonss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,907,12,64,25,9,2,9,7,11,5.7,124,58,66,124,19,2,98,0
2022,46438,51939,11939,Highfields State School,Highfields,QLD,4352,Government,Primary,School Single Entity,Individual Reporting,http://www.highfieldsss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,1032,62,17,36,30,18,55,47.6,27,19.4,695,349,346,695,7,4,96,0
2022,46439,51913,11913,Geham State School,Geham,QLD,4352,Government,Primary,School Single Entity,Individual Reporting,http://www.gehamss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,1028,60,19,41,26,14,12,9.8,8,5.7,144,73,71,144,3,4,96,0
2022,46440,51988,11988,Inglewood State School,Inglewood,QLD,4387,Government,Combined,School Single Entity,Individual Reporting,http://www.inglewoodss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-10,Outer Regional,926,17,50,29,15,5,14,12.7,16,8.9,131,65,66,131,18,1,99,0
2022,46441,52861,12861,Bouldercombe State School,Bouldercombe,QLD,4702,Government,Primary,School Single Entity,Individual Reporting,http://www.bouldercombess.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,937,20,47,32,16,4,7,6.4,9,5.1,97,50,47,97,18,0,100,0
2022,46442,52358,12358,Gunalda State School,Gunalda,QLD,4570,Government,Primary,School Single Entity,Individual Reporting,http://www.gunaldass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,919,15,54,31,13,1,3,3,8,3.7,45,20,25,45,16,2,98,0
2022,46443,51745,11745,Ipswich Central State School,Ipswich,QLD,4305,Government,Primary,School Single Entity,Individual Reporting,http://www.ipswichcentralss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,980,38,37,34,20,9,53,47.6,44,28.8,691,345,346,690.6,11,9,88,3
2022,46444,51161,11161,Craigslea State School,Chermside West,QLD,4032,Government,Primary,School Single Entity,Individual Reporting,http://www.craigsleass.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1070,76,10,24,34,32,44,39.6,27,17.2,601,286,315,601,4,44,56,0
2022,46445,51747,11747,Ipswich North State School,North Ipswich,QLD,4305,Government,Primary,School Single Entity,Individual Reporting,http://www.ipswichnorthss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,893,9,63,26,10,1,16,15.2,18,10.7,214,99,115,214,25,7,93,0
2022,46446,51262,11262,Sunnybank State School,Sunnybank,QLD,4109,Government,Primary,School Single Entity,Individual Reporting,http://www.sunnybankss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,984,39,39,30,21,10,24,19.9,19,10.7,307,137,170,307,7,59,41,0
2022,46447,52921,12921,Isisford State School,Isisford,QLD,4731,Government,Primary,School Single Entity,Individual Reporting,http://www.isisfordss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Very Remote,1081,79,15,18,28,39,2,2,3,1.5,18,9,9,17,0,0,100,0
2022,46448,52021,12021,Jondaryan State School,Jondaryan,QLD,4403,Government,Primary,School Single Entity,Individual Reporting,http://www.jondaryanss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Inner Regional,954,26,44,35,15,5,4,2.5,5,2.8,29,16,13,29,17,4,96,0
2022,46449,51599,11599,Biggera Waters State School,Biggera Waters,QLD,4216,Government,Primary,School Single Entity,Individual Reporting,http://www.biggerawatersss.eq.edu.au,Department of Education Queensland,https://education.qld.gov.au/,Prep-6,Major Cities,1035,63,19,34,29,17,59,51.1,30,20.1,786,380,406,786,4,24,76,0
